Date,Open,High,Low,Close,Change %,Volume
"Jan. 06, 2011","1,276.29","1,278.17","1,270.43","1,273.85",-0.21%,"4,844,100,000"
"Jan. 05, 2011","1,268.78","1,277.63","1,265.36","1,276.56",0.50%,"4,764,920,000"
"Jan. 04, 2011","1,272.95","1,274.12","1,262.66","1,270.20",-0.13%,"4,796,420,000"
"Jan. 03, 2011","1,257.62","1,276.17","1,257.62","1,271.89",1.13%,"4,286,670,000"
"Dec. 31, 2010","1,256.76","1,259.34","1,254.19","1,257.64",-0.02%,"1,799,770,000"
"Dec. 30, 2010","1,259.44","1,261.09","1,256.32","1,257.88",-0.15%,"1,970,720,000"
"Dec. 29, 2010","1,258.78","1,262.60","1,258.78","1,259.78",0.10%,"2,214,380,000"
"Dec. 28, 2010","1,259.10","1,259.90","1,256.22","1,258.51",0.08%,"2,478,450,000"
"Dec. 27, 2010","1,254.66","1,258.43","1,251.48","1,257.54",0.06%,"1,992,470,000"
"Dec. 23, 2010","1,257.53","1,258.59","1,254.05","1,256.77",-0.16%,"2,515,020,000"
"Dec. 22, 2010","1,254.94","1,259.39","1,254.94","1,258.84",0.34%,"1,285,590,000"
"Dec. 21, 2010","1,249.43","1,255.82","1,249.43","1,254.60",0.60%,"3,479,670,000"
"Dec. 20, 2010","1,245.76","1,250.20","1,241.51","1,247.08",0.25%,"3,548,140,000"
"Dec. 17, 2010","1,243.63","1,245.81","1,239.87","1,243.91",0.08%,"4,632,470,000"
"Dec. 16, 2010","1,236.34","1,243.75","1,232.85","1,242.87",0.62%,"4,736,820,000"
"Dec. 15, 2010","1,241.58","1,244.25","1,234.01","1,235.23",-0.51%,"4,407,340,000"
"Dec. 14, 2010","1,241.84","1,246.59","1,238.17","1,241.59",0.09%,"4,132,350,000"
"Dec. 13, 2010","1,242.52","1,246.73","1,240.34","1,240.46",0.00%,"4,361,240,000"
"Dec. 10, 2010","1,233.85","1,240.40","1,232.58","1,240.40",0.60%,"4,547,310,000"
"Dec. 09, 2010","1,230.14","1,234.71","1,226.85","1,233.00",0.38%,"4,522,510,000"
"Dec. 08, 2010","1,225.02","1,228.93","1,219.50","1,228.28",0.37%,"4,607,590,000"
"Dec. 07, 2010","1,227.25","1,235.05","1,223.25","1,223.75",0.05%,"6,970,630,000"
"Dec. 06, 2010","1,223.87","1,225.80","1,220.67","1,223.12",-0.13%,"3,527,370,000"
"Dec. 03, 2010","1,219.93","1,225.57","1,216.82","1,224.71",0.26%,"3,735,780,000"
"Dec. 02, 2010","1,206.81","1,221.89","1,206.81","1,221.53",1.28%,"4,970,800,000"
"Dec. 01, 2010","1,186.60","1,207.61","1,186.60","1,206.07",2.16%,"4,548,110,000"
"Nov. 30, 2010","1,182.96","1,187.40","1,174.14","1,180.55",-0.61%,"4,284,700,000"
"Nov. 29, 2010","1,189.08","1,190.34","1,173.64","1,187.76",-0.14%,"3,673,450,000"
"Nov. 26, 2010","1,194.16","1,194.16","1,186.93","1,189.40",-0.75%,"1,613,820,000"
"Nov. 24, 2010","1,183.70","1,198.62","1,183.70","1,198.35",1.49%,"3,384,250,000"
"Nov. 23, 2010","1,192.51","1,192.51","1,176.91","1,180.73",-1.43%,"4,133,070,000"
"Nov. 22, 2010","1,198.07","1,198.94","1,184.58","1,197.84",-0.16%,"3,689,500,000"
"Nov. 19, 2010","1,196.12","1,199.97","1,189.44","1,199.73",0.25%,"3,675,390,000"
"Nov. 18, 2010","1,183.75","1,200.29","1,183.75","1,196.69",1.54%,"4,687,260,000"
"Nov. 17, 2010","1,178.33","1,183.56","1,175.82","1,178.59",0.02%,"3,904,780,000"
"Nov. 16, 2010","1,194.79","1,194.79","1,173.00","1,178.34",-1.62%,"5,116,380,000"
"Nov. 15, 2010","1,200.44","1,207.43","1,197.15","1,197.75",-0.12%,"3,503,370,000"
"Nov. 12, 2010","1,209.07","1,210.50","1,194.08","1,199.21",-1.18%,"4,213,620,000"
"Nov. 11, 2010","1,213.04","1,215.45","1,204.49","1,213.54",-0.42%,"3,931,120,000"
"Nov. 10, 2010","1,213.14","1,218.75","1,204.33","1,218.71",0.44%,"4,561,300,000"
"Nov. 09, 2010","1,223.59","1,226.84","1,208.94","1,213.40",-0.81%,"4,848,040,000"
"Nov. 08, 2010","1,223.24","1,224.57","1,217.55","1,223.25",-0.21%,"3,937,230,000"
"Nov. 05, 2010","1,221.20","1,227.08","1,220.29","1,225.85",0.39%,"5,637,460,000"
"Nov. 04, 2010","1,198.34","1,221.25","1,198.34","1,221.06",1.93%,"5,695,470,000"
"Nov. 03, 2010","1,193.79","1,198.30","1,183.56","1,197.96",0.37%,"4,665,480,000"
"Nov. 02, 2010","1,187.86","1,195.88","1,187.86","1,193.57",0.78%,"3,866,200,000"
"Nov. 01, 2010","1,185.71","1,195.81","1,177.65","1,184.38",0.09%,"4,129,180,000"
"Oct. 29, 2010","1,183.87","1,185.46","1,179.70","1,183.26",-0.04%,"3,537,880,000"
"Oct. 28, 2010","1,184.47","1,189.53","1,177.10","1,183.78",0.11%,"4,283,460,000"
"Oct. 27, 2010","1,183.84","1,183.84","1,171.70","1,182.45",-0.27%,"4,335,670,000"
"Oct. 26, 2010","1,184.88","1,187.11","1,177.72","1,185.64",0.00%,"4,203,680,000"
"Oct. 25, 2010","1,184.74","1,196.14","1,184.74","1,185.62",0.21%,"4,221,380,000"
"Oct. 22, 2010","1,180.52","1,183.93","1,178.99","1,183.08",0.24%,"3,177,890,000"
"Oct. 21, 2010","1,179.82","1,189.43","1,171.17","1,180.26",0.18%,"4,625,470,000"
"Oct. 20, 2010","1,166.74","1,182.94","1,166.74","1,178.17",1.05%,"5,027,880,000"
"Oct. 19, 2010","1,178.64","1,178.64","1,159.71","1,165.90",-1.59%,"5,600,120,000"
"Oct. 18, 2010","1,176.83","1,185.53","1,174.55","1,184.71",0.72%,"4,450,050,000"
"Oct. 15, 2010","1,177.47","1,181.20","1,167.12","1,176.19",0.20%,"5,724,910,000"
"Oct. 14, 2010","1,177.82","1,178.89","1,166.71","1,173.81",-0.36%,"4,969,410,000"
"Oct. 13, 2010","1,171.32","1,184.38","1,171.32","1,178.10",0.71%,"4,969,410,000"
"Oct. 12, 2010","1,164.28","1,172.58","1,155.71","1,169.77",0.38%,"4,076,170,000"
"Oct. 11, 2010","1,165.32","1,168.68","1,162.02","1,165.32",0.01%,"2,505,900,000"
"Oct. 08, 2010","1,158.36","1,167.73","1,155.58","1,165.15",0.61%,"3,871,420,000"
"Oct. 07, 2010","1,161.57","1,163.87","1,151.41","1,158.06",-0.16%,"3,910,550,000"
"Oct. 06, 2010","1,159.81","1,162.33","1,154.85","1,159.97",-0.07%,"4,073,160,000"
"Oct. 05, 2010","1,140.68","1,162.76","1,140.68","1,160.75",2.09%,"4,068,840,000"
"Oct. 04, 2010","1,144.96","1,148.16","1,131.87","1,137.03",-0.80%,"3,604,110,000"
"Oct. 01, 2010","1,143.49","1,150.30","1,139.42","1,146.24",0.44%,"4,298,910,000"
"Sep. 30, 2010","1,145.97","1,157.16","1,136.08","1,141.20",-0.31%,"4,284,160,000"
"Sep. 29, 2010","1,146.75","1,148.63","1,140.26","1,144.73",-0.26%,"3,990,280,000"
"Sep. 28, 2010","1,142.31","1,150.00","1,132.09","1,147.70",0.49%,"4,025,840,000"
"Sep. 27, 2010","1,148.64","1,149.92","1,142.00","1,142.16",-0.57%,"3,587,860,000"
"Sep. 24, 2010","1,131.69","1,148.90","1,131.69","1,148.67",2.12%,"4,123,950,000"
"Sep. 23, 2010","1,131.10","1,136.77","1,122.79","1,124.83",-0.83%,"3,847,850,000"
"Sep. 22, 2010","1,139.49","1,144.38","1,131.58","1,134.28",-0.48%,"3,911,070,000"
"Sep. 21, 2010","1,142.82","1,148.59","1,136.22","1,139.78",-0.26%,"4,175,660,000"
"Sep. 20, 2010","1,126.57","1,144.86","1,126.57","1,142.71",1.52%,"3,364,080,000"
"Sep. 17, 2010","1,126.39","1,131.47","1,122.43","1,125.59",0.08%,"4,086,140,000"
"Sep. 16, 2010","1,123.89","1,125.44","1,118.88","1,124.66",-0.04%,"3,364,080,000"
"Sep. 15, 2010","1,119.43","1,126.46","1,114.63","1,125.07",0.35%,"3,369,840,000"
"Sep. 14, 2010","1,121.16","1,127.36","1,115.58","1,121.10",-0.07%,"4,521,050,000"
"Sep. 13, 2010","1,113.38","1,123.87","1,113.38","1,121.90",1.11%,"4,521,050,000"
"Sep. 10, 2010","1,104.57","1,110.88","1,103.92","1,109.55",0.49%,"3,061,160,000"
"Sep. 09, 2010","1,101.15","1,110.27","1,101.15","1,104.18",0.48%,"3,387,770,000"
"Sep. 08, 2010","1,092.36","1,103.26","1,092.36","1,098.87",0.64%,"3,224,640,000"
"Sep. 07, 2010","1,102.60","1,102.60","1,091.15","1,091.84",-1.15%,"3,107,380,000"
"Sep. 03, 2010","1,093.61","1,105.10","1,093.61","1,104.51",1.32%,"3,534,500,000"
"Sep. 02, 2010","1,080.66","1,090.10","1,080.39","1,090.10",0.91%,"3,704,210,000"
"Sep. 01, 2010","1,049.72","1,081.30","1,049.72","1,080.29",2.95%,"4,396,880,000"
"Aug. 31, 2010","1,046.88","1,055.14","1,040.88","1,049.33",0.04%,"4,038,770,000"
"Aug. 30, 2010","1,062.90","1,064.40","1,048.79","1,048.92",-1.47%,"2,917,990,000"
"Aug. 27, 2010","1,049.27","1,065.21","1,039.70","1,064.59",1.66%,"4,102,460,000"
"Aug. 26, 2010","1,056.28","1,061.45","1,045.40","1,047.22",-0.77%,"3,646,710,000"
"Aug. 25, 2010","1,048.98","1,059.38","1,039.83","1,055.33",0.33%,"4,360,190,000"
"Aug. 24, 2010","1,063.20","1,063.20","1,046.68","1,051.87",-1.45%,"4,436,330,000"
"Aug. 23, 2010","1,073.36","1,081.58","1,067.08","1,067.36",-0.40%,"3,210,950,000"
"Aug. 20, 2010","1,075.63","1,075.63","1,063.91","1,071.69",-0.37%,"3,761,570,000"
"Aug. 19, 2010","1,092.44","1,092.44","1,070.66","1,075.63",-1.69%,"4,290,540,000"
"Aug. 18, 2010","1,092.08","1,099.77","1,085.76","1,094.16",0.15%,"3,724,260,000"
"Aug. 17, 2010","1,081.16","1,100.14","1,081.16","1,092.54",1.22%,"3,968,210,000"
"Aug. 16, 2010","1,077.49","1,082.62","1,069.49","1,079.38",0.01%,"3,142,450,000"
"Aug. 13, 2010","1,082.22","1,086.25","1,079.00","1,079.25",-0.40%,"3,328,890,000"
"Aug. 12, 2010","1,081.48","1,086.72","1,076.69","1,083.61",-0.54%,"4,521,050,000"
"Aug. 11, 2010","1,116.89","1,116.89","1,088.55","1,089.47",-2.82%,"4,511,860,000"
"Aug. 10, 2010","1,122.92","1,127.16","1,111.58","1,121.06",-0.60%,"3,979,360,000"
"Aug. 09, 2010","1,122.80","1,129.24","1,120.91","1,127.79",0.55%,"3,979,360,000"
"Aug. 06, 2010","1,122.07","1,123.06","1,107.17","1,121.64",-0.37%,"3,857,890,000"
"Aug. 05, 2010","1,125.78","1,126.56","1,118.81","1,125.81",-0.13%,"3,685,560,000"
"Aug. 04, 2010","1,121.06","1,128.75","1,119.46","1,127.24",0.61%,"4,057,850,000"
"Aug. 03, 2010","1,125.34","1,125.44","1,116.76","1,120.46",-0.48%,"4,071,820,000"
"Aug. 02, 2010","1,107.53","1,127.30","1,107.53","1,125.86",2.20%,"4,144,180,000"
"Jul. 30, 2010","1,098.44","1,106.44","1,088.01","1,101.60",0.01%,"4,006,450,000"
"Jul. 29, 2010","1,108.07","1,115.90","1,092.82","1,101.53",-0.42%,"4,612,420,000"
"Jul. 28, 2010","1,112.84","1,114.66","1,103.11","1,106.13",-0.69%,"4,002,390,000"
"Jul. 27, 2010","1,117.36","1,120.95","1,109.78","1,113.84",-0.10%,"4,725,690,000"
"Jul. 26, 2010","1,102.89","1,115.01","1,101.30","1,115.01",1.12%,"4,009,650,000"
"Jul. 23, 2010","1,092.17","1,103.73","1,087.88","1,102.66",0.82%,"4,524,570,000"
"Jul. 22, 2010","1,072.14","1,097.50","1,072.14","1,093.67",2.25%,"4,826,900,000"
"Jul. 21, 2010","1,086.67","1,088.96","1,065.25","1,069.59",-1.28%,"4,747,180,000"
"Jul. 20, 2010","1,064.53","1,083.94","1,056.88","1,083.48",1.14%,"4,713,280,000"
"Jul. 19, 2010","1,066.85","1,074.70","1,061.11","1,071.25",0.60%,"4,089,500,000"
"Jul. 16, 2010","1,093.85","1,093.85","1,063.32","1,064.88",-2.88%,"5,297,350,000"
"Jul. 15, 2010","1,094.46","1,098.66","1,080.53","1,096.48",0.12%,"4,552,470,000"
"Jul. 14, 2010","1,095.61","1,099.08","1,087.68","1,095.17",-0.02%,"4,521,050,000"
"Jul. 13, 2010","1,080.65","1,099.46","1,080.65","1,095.34",1.54%,"4,640,460,000"
"Jul. 12, 2010","1,077.23","1,080.78","1,070.45","1,078.75",0.07%,"3,426,990,000"
"Jul. 09, 2010","1,070.50","1,078.16","1,068.10","1,077.96",0.72%,"3,506,570,000"
"Jul. 08, 2010","1,062.92","1,071.25","1,058.24","1,070.25",0.94%,"4,548,460,000"
"Jul. 07, 2010","1,028.54","1,060.89","1,028.54","1,060.27",3.13%,"4,931,220,000"
"Jul. 06, 2010","1,028.09","1,042.50","1,018.35","1,028.06",0.54%,"4,691,240,000"
"Jul. 02, 2010","1,027.65","1,032.95","1,015.93","1,022.58",-0.47%,"3,968,500,000"
"Jul. 01, 2010","1,031.10","1,033.58","1,010.91","1,027.37",-0.32%,"6,435,770,000"
"Jun. 30, 2010","1,040.56","1,048.08","1,028.33","1,030.71",-1.01%,"5,067,080,000"
"Jun. 29, 2010","1,071.10","1,071.10","1,035.18","1,041.24",-3.10%,"6,136,700,000"
"Jun. 28, 2010","1,077.50","1,082.60","1,071.45","1,074.57",-0.20%,"3,896,410,000"
"Jun. 25, 2010","1,075.10","1,083.56","1,067.89","1,076.76",0.29%,"5,128,840,000"
"Jun. 24, 2010","1,090.93","1,090.93","1,071.60","1,073.69",-1.68%,"4,814,830,000"
"Jun. 23, 2010","1,095.57","1,099.64","1,085.31","1,092.04",-0.30%,"4,526,150,000"
"Jun. 22, 2010","1,113.90","1,118.50","1,094.18","1,095.31",-1.61%,"4,514,380,000"
"Jun. 21, 2010","1,122.79","1,131.23","1,108.24","1,113.20",-0.39%,"4,514,360,000"
"Jun. 18, 2010","1,116.16","1,121.01","1,113.93","1,117.51",0.13%,"4,555,360,000"
"Jun. 17, 2010","1,115.98","1,117.72","1,105.87","1,116.04",0.13%,"4,557,760,000"
"Jun. 16, 2010","1,114.02","1,118.74","1,107.13","1,114.61",-0.06%,"5,002,600,000"
"Jun. 15, 2010","1,091.21","1,115.59","1,091.21","1,115.23",2.35%,"4,644,490,000"
"Jun. 14, 2010","1,095.00","1,105.91","1,089.03","1,089.63",-0.18%,"4,425,830,000"
"Jun. 11, 2010","1,082.65","1,092.25","1,077.12","1,091.60",0.44%,"4,059,280,000"
"Jun. 10, 2010","1,058.77","1,087.85","1,058.77","1,086.84",2.95%,"5,144,780,000"
"Jun. 09, 2010","1,062.75","1,077.74","1,052.25","1,055.69",-0.59%,"5,983,200,000"
"Jun. 08, 2010","1,050.81","1,063.15","1,042.17","1,062.00",1.10%,"6,192,750,000"
"Jun. 07, 2010","1,065.84","1,071.36","1,049.86","1,050.47",-1.35%,"5,467,560,000"
"Jun. 04, 2010","1,098.43","1,098.43","1,060.50","1,064.88",-3.44%,"6,180,580,000"
"Jun. 03, 2010","1,098.82","1,105.67","1,091.81","1,102.83",0.41%,"4,995,970,000"
"Jun. 02, 2010","1,073.01","1,098.56","1,072.03","1,098.38",2.58%,"5,026,360,000"
"Jun. 01, 2010","1,087.30","1,094.77","1,069.89","1,070.71",-1.72%,"5,271,480,000"
"May 28, 2010","1,102.59","1,102.59","1,084.78","1,089.41",-1.24%,"4,871,210,000"
"May 27, 2010","1,074.27","1,103.52","1,074.27","1,103.06",3.29%,"5,698,460,000"
"May 26, 2010","1,075.51","1,090.75","1,065.59","1,067.95",-0.57%,"4,521,050,000"
"May 25, 2010","1,067.42","1,074.75","1,040.78","1,074.03",0.04%,"7,329,580,000"
"May 24, 2010","1,084.78","1,089.95","1,072.70","1,073.65",-1.29%,"5,224,040,000"
"May 21, 2010","1,067.26","1,090.16","1,055.90","1,087.69",1.50%,"5,452,130,000"
"May 20, 2010","1,107.34","1,107.34","1,071.58","1,071.59",-3.90%,"8,328,570,000"
"May 19, 2010","1,119.57","1,124.27","1,100.66","1,115.05",-0.51%,"6,765,800,000"
"May 18, 2010","1,138.78","1,148.66","1,117.20","1,120.80",-1.42%,"6,170,840,000"
"May 17, 2010","1,136.52","1,141.88","1,114.96","1,136.94",0.11%,"5,922,920,000"
"May 14, 2010","1,157.19","1,157.19","1,126.14","1,135.68",-1.88%,"6,126,400,000"
"May 13, 2010","1,170.04","1,173.57","1,156.14","1,157.44",-1.21%,"4,870,640,000"
"May 12, 2010","1,155.43","1,172.87","1,155.43","1,171.67",1.37%,"5,225,460,000"
"May 11, 2010","1,156.39","1,170.48","1,147.71","1,155.79",-0.34%,"5,842,550,000"
"May 10, 2010","1,122.27","1,163.85","1,122.27","1,159.73",4.40%,"6,893,700,000"
"May 07, 2010","1,127.04","1,135.13","1,094.15","1,110.88",-1.53%,"9,472,910,000"
"May 06, 2010","1,164.38","1,167.58","1,065.79","1,128.15",-3.24%,"10,617,810,000"
"May 05, 2010","1,169.24","1,175.95","1,158.15","1,165.90",-0.66%,"6,795,940,000"
"May 04, 2010","1,197.50","1,197.50","1,168.12","1,173.60",-2.38%,"6,594,720,000"
"May 03, 2010","1,188.58","1,205.13","1,188.58","1,202.26",1.31%,"4,938,050,000"
"Apr. 30, 2010","1,206.77","1,207.99","1,186.32","1,186.69",-1.66%,"6,048,260,000"
"Apr. 29, 2010","1,193.30","1,209.36","1,193.30","1,206.78",1.29%,"6,059,410,000"
"Apr. 28, 2010","1,184.59","1,195.05","1,181.81","1,191.36",0.65%,"6,342,310,000"
"Apr. 27, 2010","1,209.92","1,211.38","1,181.62","1,183.71",-2.34%,"7,454,540,000"
"Apr. 26, 2010","1,217.07","1,219.80","1,211.07","1,212.05",-0.43%,"5,647,760,000"
"Apr. 23, 2010","1,207.87","1,217.28","1,205.10","1,217.28",0.71%,"5,326,060,000"
"Apr. 22, 2010","1,202.52","1,210.27","1,190.19","1,208.67",0.23%,"6,035,780,000"
"Apr. 21, 2010","1,207.16","1,210.99","1,198.85","1,205.94",-0.10%,"5,724,310,000"
"Apr. 20, 2010","1,199.04","1,208.58","1,199.04","1,207.17",0.81%,"5,316,590,000"
"Apr. 19, 2010","1,192.06","1,197.87","1,183.68","1,197.52",0.45%,"6,597,740,000"
"Apr. 16, 2010","1,210.17","1,210.17","1,186.77","1,192.13",-1.61%,"8,108,470,000"
"Apr. 15, 2010","1,210.77","1,213.92","1,208.50","1,211.67",0.08%,"5,995,330,000"
"Apr. 14, 2010","1,198.69","1,210.65","1,198.69","1,210.65",1.12%,"5,760,040,000"
"Apr. 13, 2010","1,195.94","1,199.04","1,188.82","1,197.30",0.07%,"5,403,580,000"
"Apr. 12, 2010","1,194.94","1,199.20","1,194.71","1,196.48",0.18%,"4,607,090,000"
"Apr. 09, 2010","1,187.47","1,194.66","1,187.15","1,194.37",0.67%,"4,511,570,000"
"Apr. 08, 2010","1,181.75","1,188.55","1,175.12","1,186.44",0.34%,"4,726,970,000"
"Apr. 07, 2010","1,188.23","1,189.60","1,177.25","1,182.45",-0.59%,"5,101,430,000"
"Apr. 06, 2010","1,186.01","1,191.80","1,182.77","1,189.44",0.17%,"4,086,180,000"
"Apr. 05, 2010","1,178.71","1,187.73","1,178.71","1,187.44",0.79%,"3,881,620,000"
"Apr. 01, 2010","1,171.23","1,181.43","1,170.69","1,178.10",0.74%,"4,006,870,000"
"Mar. 31, 2010","1,171.75","1,174.56","1,165.77","1,169.43",-0.33%,"4,484,340,000"
"Mar. 30, 2010","1,173.75","1,177.83","1,168.92","1,173.27",0.00%,"4,085,000,000"
"Mar. 29, 2010","1,167.71","1,174.85","1,167.71","1,173.22",0.57%,"4,375,580,000"
"Mar. 26, 2010","1,167.58","1,173.93","1,161.48","1,166.59",0.07%,"4,708,420,000"
"Mar. 25, 2010","1,170.03","1,180.69","1,165.09","1,165.73",-0.17%,"5,668,900,000"
"Mar. 24, 2010","1,172.70","1,173.04","1,166.01","1,167.72",-0.55%,"4,705,750,000"
"Mar. 23, 2010","1,166.47","1,174.72","1,163.83","1,174.17",0.72%,"4,411,640,000"
"Mar. 22, 2010","1,157.25","1,167.82","1,152.88","1,165.81",0.51%,"4,261,680,000"
"Mar. 19, 2010","1,166.68","1,169.20","1,155.33","1,159.90",-0.51%,"5,212,410,000"
"Mar. 18, 2010","1,166.13","1,167.77","1,161.16","1,165.83",-0.03%,"4,234,510,000"
"Mar. 17, 2010","1,159.94","1,169.84","1,159.94","1,166.21",0.58%,"4,963,200,000"
"Mar. 16, 2010","1,150.83","1,160.28","1,150.35","1,159.46",0.78%,"4,369,770,000"
"Mar. 15, 2010","1,148.53","1,150.98","1,141.45","1,150.51",0.05%,"4,164,110,000"
"Mar. 12, 2010","1,151.71","1,153.41","1,146.97","1,149.99",-0.02%,"4,928,160,000"
"Mar. 11, 2010","1,143.96","1,150.24","1,138.99","1,150.24",0.40%,"4,669,060,000"
"Mar. 10, 2010","1,140.22","1,148.26","1,140.09","1,145.61",0.45%,"5,469,120,000"
"Mar. 09, 2010","1,137.56","1,145.37","1,134.90","1,140.45",0.17%,"5,185,570,000"
"Mar. 08, 2010","1,138.40","1,141.05","1,136.77","1,138.50",-0.02%,"3,774,680,000"
"Mar. 05, 2010","1,125.12","1,139.38","1,125.12","1,138.70",1.40%,"4,133,000,000"
"Mar. 04, 2010","1,119.12","1,123.73","1,116.66","1,122.97",0.37%,"3,945,010,000"
"Mar. 03, 2010","1,119.36","1,125.64","1,116.58","1,118.79",0.04%,"3,951,320,000"
"Mar. 02, 2010","1,117.01","1,123.46","1,116.51","1,118.31",0.23%,"4,134,680,000"
"Mar. 01, 2010","1,105.36","1,116.11","1,105.36","1,115.71",1.02%,"3,847,640,000"
"Feb. 26, 2010","1,103.10","1,107.24","1,097.56","1,104.49",0.14%,"3,945,190,000"
"Feb. 25, 2010","1,101.24","1,103.50","1,086.02","1,102.94",-0.21%,"4,521,130,000"
"Feb. 24, 2010","1,095.89","1,106.42","1,095.50","1,105.24",0.97%,"4,168,360,000"
"Feb. 23, 2010","1,107.49","1,108.58","1,092.18","1,094.60",-1.21%,"4,521,050,000"
"Feb. 22, 2010","1,110.00","1,112.29","1,105.38","1,108.01",-0.10%,"3,814,440,000"
"Feb. 19, 2010","1,105.49","1,112.42","1,100.80","1,109.17",0.22%,"3,944,280,000"
"Feb. 18, 2010","1,099.03","1,108.24","1,097.48","1,106.75",0.66%,"3,878,620,000"
"Feb. 17, 2010","1,096.14","1,101.03","1,094.72","1,099.51",0.42%,"4,259,230,000"
"Feb. 16, 2010","1,079.13","1,095.67","1,079.13","1,094.87",1.80%,"4,080,770,000"
"Feb. 12, 2010","1,075.95","1,077.81","1,062.97","1,075.51",-0.27%,"4,160,680,000"
"Feb. 11, 2010","1,067.10","1,080.04","1,060.59","1,078.47",0.97%,"4,400,870,000"
"Feb. 10, 2010","1,069.68","1,073.67","1,059.34","1,068.13",-0.22%,"4,251,450,000"
"Feb. 09, 2010","1,060.06","1,079.28","1,060.06","1,070.52",1.30%,"5,114,260,000"
"Feb. 08, 2010","1,065.51","1,071.20","1,056.51","1,056.74",-0.89%,"4,089,820,000"
"Feb. 05, 2010","1,064.12","1,067.13","1,044.50","1,066.19",0.29%,"6,438,900,000"
"Feb. 04, 2010","1,097.25","1,097.25","1,062.78","1,063.11",-3.11%,"5,859,690,000"
"Feb. 03, 2010","1,100.67","1,102.72","1,093.97","1,097.28",-0.55%,"4,285,450,000"
"Feb. 02, 2010","1,090.05","1,104.73","1,087.96","1,103.32",1.30%,"4,749,540,000"
"Feb. 01, 2010","1,073.89","1,089.38","1,073.89","1,089.19",1.43%,"4,077,610,000"
"Jan. 29, 2010","1,087.61","1,096.45","1,071.59","1,073.87",-0.98%,"5,412,850,000"
"Jan. 28, 2010","1,096.93","1,100.22","1,078.46","1,084.53",-1.18%,"5,452,400,000"
"Jan. 27, 2010","1,091.94","1,099.51","1,083.11","1,097.50",0.49%,"5,319,120,000"
"Jan. 26, 2010","1,095.80","1,103.69","1,089.86","1,092.17",-0.42%,"4,731,910,000"
"Jan. 25, 2010","1,092.40","1,102.97","1,092.40","1,096.78",0.46%,"4,481,390,000"
"Jan. 22, 2010","1,115.49","1,115.49","1,090.18","1,091.76",-2.21%,"6,208,650,000"
"Jan. 21, 2010","1,138.68","1,141.58","1,114.84","1,116.48",-1.89%,"6,874,290,000"
"Jan. 20, 2010","1,147.95","1,147.95","1,129.25","1,138.04",-1.06%,"4,810,560,000"
"Jan. 19, 2010","1,136.03","1,150.45","1,135.77","1,150.23",1.25%,"4,724,830,000"
"Jan. 15, 2010","1,147.72","1,147.77","1,131.39","1,136.03",-1.08%,"4,758,730,000"
"Jan. 14, 2010","1,145.68","1,150.41","1,143.80","1,148.46",0.24%,"3,915,200,000"
"Jan. 13, 2010","1,137.31","1,148.40","1,133.18","1,145.68",0.83%,"4,170,360,000"
"Jan. 12, 2010","1,143.81","1,143.81","1,131.77","1,136.22",-0.94%,"4,716,160,000"
"Jan. 11, 2010","1,145.96","1,149.74","1,142.02","1,146.98",0.17%,"4,255,780,000"
"Jan. 08, 2010","1,140.52","1,145.39","1,136.22","1,144.98",0.29%,"4,389,590,000"
"Jan. 07, 2010","1,136.27","1,142.46","1,131.32","1,141.69",0.40%,"5,270,680,000"
"Jan. 06, 2010","1,135.71","1,139.19","1,133.95","1,137.14",0.05%,"4,972,660,000"
"Jan. 05, 2010","1,132.66","1,136.63","1,129.66","1,136.52",0.31%,"2,491,020,000"
"Jan. 04, 2010","1,116.56","1,133.87","1,116.56","1,132.99",1.60%,"3,991,400,000"
"Dec. 31, 2009","1,126.60","1,127.64","1,114.81","1,115.10",-1.00%,"2,076,990,000"
"Dec. 30, 2009","1,125.53","1,126.42","1,121.94","1,126.42",0.02%,"2,277,300,000"
"Dec. 29, 2009","1,128.55","1,130.38","1,126.08","1,126.20",-0.14%,"2,491,020,000"
"Dec. 28, 2009","1,127.53","1,130.38","1,123.51","1,127.78",0.12%,"2,716,400,000"
"Dec. 24, 2009","1,121.08","1,126.48","1,121.08","1,126.48",0.53%,"1,267,710,000"
"Dec. 23, 2009","1,118.84","1,121.58","1,116.00","1,120.59",0.23%,"3,166,870,000"
"Dec. 22, 2009","1,114.51","1,120.27","1,114.51","1,118.02",0.36%,"3,641,130,000"
"Dec. 21, 2009","1,105.31","1,117.68","1,105.31","1,114.05",1.05%,"3,977,340,000"
"Dec. 18, 2009","1,097.86","1,103.74","1,093.88","1,102.47",0.58%,"6,325,890,000"
"Dec. 17, 2009","1,106.36","1,106.36","1,095.88","1,096.08",-1.18%,"7,615,070,400"
"Dec. 16, 2009","1,108.61","1,116.21","1,107.96","1,109.18",0.11%,"4,829,820,000"
"Dec. 15, 2009","1,114.11","1,114.11","1,105.35","1,107.93",-0.55%,"5,045,100,000"
"Dec. 14, 2009","1,107.84","1,114.76","1,107.84","1,114.11",0.70%,"4,548,490,000"
"Dec. 11, 2009","1,103.96","1,108.50","1,101.34","1,106.41",0.37%,"3,791,090,000"
"Dec. 10, 2009","1,098.69","1,106.25","1,098.69","1,102.35",0.58%,"3,996,490,000"
